ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,ID_ODS,DESC_ODS,ID_METAODS,DESC_METAODS,ID_SM1,DESC_SM1,ID_SM2,DESC_SM2,ID_SM3,DESC_SM3,ID_SM4,DESC_SM4,ID_SM5,DESC_SM5,ID_SM6,DESC_SM6,ID_TCONTRIBUCION,DESC_TCONTRIBUCION
11,Educaci¢n P£blica,E,Prestaci¢n de Servicios P£blicos,7,Servicios de Educaci¢n Media Superior,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",3,"Para 2030, asegurar el acceso en condiciones de igualdad para todos los hombres y las mujeres a una formaci¢n t‚cnica, profesional y superior de calidad, incluida la ense¤anza universitaria",2,Acceso a formaci¢n t‚cnica,2,Acceso a formaci¢n profesional (capacitaci¢n para el trabajo),1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
53,Comisi¢n Federal de Electricidad,R,Espec¡ficos,582,Seguridad f¡sica en las instalaciones de electricidad,7,"Garantizar el acceso a una energ¡a asequible, segura, sostenible y moderna para todos",1,"Para 2030, garantizar el acceso universal a servicios de energ¡a asequibles, confiables y modernos",2,Servicios asequibles,2,Servicios confiables,2,Servicios modernos,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
44,"Instituto Nacional de Transparencia, Acceso a la Informaci¢n y Protecci¢n de Datos Personales",E,Prestaci¢n de Servicios P£blicos,1,Garantizar el ¢ptimo cumplimiento de los derechos de acceso a la informaci¢n p£blica y la protecci¢n de datos personales,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",10,"Garantizar el acceso p£blico a la informaci¢n y proteger las libertades fundamentales, de conformidad con las leyes nacionales y los acuerdos internacionales",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
53,Comisi¢n Federal de Electricidad,R,Espec¡ficos,584,Administraci¢n de los contratos de producci¢n independiente de energ¡a CFE Generaci¢n V,7,"Garantizar el acceso a una energ¡a asequible, segura, sostenible y moderna para todos",1,"Para 2030, garantizar el acceso universal a servicios de energ¡a asequibles, confiables y modernos",2,Servicios asequibles,2,Servicios confiables,2,Servicios modernos,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
53,Comisi¢n Federal de Electricidad,K,Proyectos de Inversi¢n,25,Proyectos de inmuebles (oficinas administrativas),7,"Garantizar el acceso a una energ¡a asequible, segura, sostenible y moderna para todos",1,"Para 2030, garantizar el acceso universal a servicios de energ¡a asequibles, confiables y modernos",2,Servicios asequibles,2,Servicios confiables,2,Servicios modernos,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
53,Comisi¢n Federal de Electricidad,K,Proyectos de Inversi¢n,29,Programas de adquisiciones,7,"Garantizar el acceso a una energ¡a asequible, segura, sostenible y moderna para todos",1,"Para 2030, garantizar el acceso universal a servicios de energ¡a asequibles, confiables y modernos",2,Servicios asequibles,2,Servicios confiables,2,Servicios modernos,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
6,Hacienda y Cr‚dito P£blico,F,Promoci¢n y fomento,852,Operaci¢n de cr‚dito para vivienda a trav‚s de entidades financieras,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",1,"Para 2030, asegurar el acceso de todas las personas a viviendas y servicios b sicos adecuados, seguros y asequibles y mejorar los barrios marginales",2,"Vivienda y servicios adecuados, seguros y asequibles",2,Mejoramiento de los barrios marginales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
35,Comisi¢n Nacional de los Derechos Humanos,E,Prestaci¢n de Servicios P£blicos,11,"Atender asuntos relacionados con ni¤as, ni¤os y adolescentes",16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
35,Comisi¢n Nacional de los Derechos Humanos,E,Prestaci¢n de Servicios P£blicos,12,"Atender asuntos relacionados con Sexualidad, Salud y VIH ÿ",16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
35,Comisi¢n Nacional de los Derechos Humanos,E,Prestaci¢n de Servicios P£blicos,17,Ejecutar el programa de comunicaci¢n social,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
35,Comisi¢n Nacional de los Derechos Humanos,E,Prestaci¢n de Servicios P£blicos,18,"Coordinar las publicaciones, realizar investigaciones, promover la formaci¢n acad‚mica y divulgaci¢n, as¡ como ofrecer servicios bibliohemerogr ficos en materia de Derechos Humanos",16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
35,Comisi¢n Nacional de los Derechos Humanos,E,Prestaci¢n de Servicios P£blicos,22,"Proteger, promover y difundir los Derechos Humanos de los integrantes de pueblos y comunidades ind¡genas y afrodescendientes, y atender asuntos de personas ind¡genas privadas de su libertad.",16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
35,Comisi¢n Nacional de los Derechos Humanos,E,Prestaci¢n de Servicios P£blicos,23,Supervisar la observancia e incidencia de los Derechos Humanos en los centros penitenciarios en la Rep£blica Mexicana.,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
35,Comisi¢n Nacional de los Derechos Humanos,E,Prestaci¢n de Servicios P£blicos,24,Atender asuntos relativos a la aplicaci¢n del Mecanismo Independiente de Monitoreo Nacional de la Convenci¢n sobre los Derechos de las Personas con Discapacidad,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
35,Comisi¢n Nacional de los Derechos Humanos,E,Prestaci¢n de Servicios P£blicos,26,"Atender asuntos relacionados con los Derechos Humanos Econ¢micos, Sociales, Culturales y Ambientales",16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
35,Comisi¢n Nacional de los Derechos Humanos,E,Prestaci¢n de Servicios P£blicos,32,"Atender asuntos relacionados con las y los j¢venes, las personas mayores y las familias",16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
35,Comisi¢n Nacional de los Derechos Humanos,E,Prestaci¢n de Servicios P£blicos,35,"Observatorio para la vigilancia de la debida diligencia empresarial en materia de derechos humanos y del accionar de las Fuerzas Armadas y la Guardia Nacional en los megaproyectos del sur-sureste de M‚xico, como base para una Gesti¢n Integral de Riesgos de la CNDH.",16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
35,Comisi¢n Nacional de los Derechos Humanos,P,"Planeaci¢n, seguimiento y evaluaci¢n de pol¡ticas p£blicas",19,"Planear actividades, analizar informaci¢n y resultados, supervisar acciones que contribuyan a la medici¢n del cumplimiento de los Derechos Humanos en el pa¡s, as¡ como generar propuestas de mejora continua.",16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
35,Comisi¢n Nacional de los Derechos Humanos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
35,Comisi¢n Nacional de los Derechos Humanos,O,Apoyo a la funci¢n p£blica y al mejoramiento de la gesti¢n,1,Apoyo a la funci¢n p£blica y buen gobierno,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
21,Turismo,K,Proyectos de Inversi¢n,21,Proyectos de infraestructura de turismo,8,"Promover el crecimiento econ¢mico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",9,"Para 2030, elaborar y poner en pr ctica pol¡ticas encaminadas a promover un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales",2,Empleo,2,Promoci¢n cultural y de productos locales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
21,Turismo,K,Proyectos de Inversi¢n,25,Proyectos de inmuebles (oficinas administrativas),16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
21,Turismo,K,Proyectos de Inversi¢n,28,Estudios de preinversi¢n,12,Garantizar modalidades de consumo y producci¢n sostenibles.,10,Elaborar y aplicar instrumentos que permitan seguir de cerca los efectos en el desarrollo sostenible con miras a lograr un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales,2,Empleo,2,Promoci¢n cultural y de productos locales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
47,Entidades no Sectorizadas,P,"Planeaci¢n, seguimiento y evaluaci¢n de pol¡ticas p£blicas",10,Fortalecimiento de la Igualdad Sustantiva entre Mujeres y Hombres,5,Lograr la igualdad entre los g‚neros y empoderar a todas las mujeres y las ni¤as,1,Poner fin a todas las formas de discriminaci¢n contra todas las mujeres y las ni¤as en todo el mundo,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
47,Entidades no Sectorizadas,P,"Planeaci¢n, seguimiento y evaluaci¢n de pol¡ticas p£blicas",10,Fortalecimiento de la Igualdad Sustantiva entre Mujeres y Hombres,5,Lograr la igualdad entre los g‚neros y empoderar a todas las mujeres y las ni¤as,2,"Eliminar todas las formas de violencia contra todas las mujeres y las ni¤as en los  mbitos p£blico y privado, incluidas la trata y la explotaci¢n sexual y otros tipos de explotaci¢n",2,Violencia,2,Trata y explotaci¢n sexual,2,Otros tipos de explotaci¢n,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
16,Medio Ambiente y Recursos Naturales,E,Prestaci¢n de Servicios P£blicos,14,Protecci¢n Forestal,15,"Promover el uso sostenible de los ecosistemas terrestres, luchar contra la desertificaci¢n, detener e invertir la degradaci¢n de las tierras y frenar la p‚rdida de la diversidad biol¢gica.",5,"Adoptar medidas urgentes y significativas para reducir la degradaci¢n de los h bitats naturales, detener la p‚rdida de la diversidad biol¢gica y, para 2020, proteger las especies amenazadas y evitar su extinci¢n.",2,Detener la p‚rdida de diversidad biol¢gica,2,Proteger especies en peligro de extinci¢n,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
16,Medio Ambiente y Recursos Naturales,S,Sujetos a Reglas de Operaci¢n,219,Apoyos para el Desarrollo Forestal Sustentable,15,"Promover el uso sostenible de los ecosistemas terrestres, luchar contra la desertificaci¢n, detener e invertir la degradaci¢n de las tierras y frenar la p‚rdida de la diversidad biol¢gica.",12,"Aumentar el apoyo mundial a la lucha contra la caza furtiva y el tr fico de especies protegidas, en particular aumentando la capacidad de las comunidades locales para promover oportunidades de subsistencia sostenibles",2,Caza furtiva,2,Tr fico de especies protegidas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
16,Medio Ambiente y Recursos Naturales,S,Sujetos a Reglas de Operaci¢n,46,Programa de Conservaci¢n para el Desarrollo Sostenible,15,"Promover el uso sostenible de los ecosistemas terrestres, luchar contra la desertificaci¢n, detener e invertir la degradaci¢n de las tierras y frenar la p‚rdida de la diversidad biol¢gica.",7,Adoptar medidas urgentes para poner fin a la caza furtiva y el tr fico de especies protegidas de flora y fauna y abordar la demanda y la oferta ilegales de productos silvestres,2,Caza furtiva,2,Tr fico de especies protegidas,2,Mercado ilegal de productos silvestres,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
21,Turismo,E,Prestaci¢n de Servicios P£blicos,11,Escalas n uticas en Mar de Cort‚s y otras unidades de negocios,8,"Promover el crecimiento econ¢mico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",9,"Para 2030, elaborar y poner en pr ctica pol¡ticas encaminadas a promover un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales",2,Empleo,2,Promoci¢n cultural y de productos locales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
46,Comisi¢n Nacional de Hidrocarburos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
11,Educaci¢n P£blica,E,Prestaci¢n de Servicios P£blicos,67,Sistema de Informaci¢n y Gesti¢n Educativa,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
11,Educaci¢n P£blica,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
11,Educaci¢n P£blica,O,Apoyo a la funci¢n p£blica y al mejoramiento de la gesti¢n,1,Actividades de apoyo a la funci¢n p£blica y buen gobierno,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",5,Reducir sustancialmente la corrupci¢n y el soborno en todas sus formas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
11,Educaci¢n P£blica,O,Apoyo a la funci¢n p£blica y al mejoramiento de la gesti¢n,1,Actividades de apoyo a la funci¢n p£blica y buen gobierno,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
21,Turismo,E,Prestaci¢n de Servicios P£blicos,5,Programa de Calidad y Atenci¢n Integral al Turismo,8,"Promover el crecimiento econ¢mico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",9,"Para 2030, elaborar y poner en pr ctica pol¡ticas encaminadas a promover un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales",2,Empleo,2,Promoci¢n cultural y de productos locales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
11,Educaci¢n P£blica,S,Sujetos a Reglas de Operaci¢n,270,Programa Nacional de Ingl‚s,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",1,"Para 2030, velar por que todas las ni¤as y todos los ni¤os terminen los ciclos de la ense¤anza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados escolares pertinentes y eficaces",1,No aplica,1,No aplica,2,Educaci¢n de calidad que genere resultados,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
8,Agricultura yÿDesarrollo Rural,U,Otros Subsidios,9,Fomento de la Ganader¡a y Normalizaci¢n de la Calidad de los Productos Pecuarios,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrici¢n y promover la agricultura sostenible",3,"Para 2030, duplicar la productividad agr¡cola y los ingresos de los productores de alimentos en peque¤a escala, en particular las mujeres, los pueblos ind¡genas, los agricultores familiares, los pastores y los pescadores, entre otras cosas mediante un acceso seguro y equitativo a las tierras, a otros recursos de producci¢n e insumos, conocimientos, servicios financieros, mercados y oportunidades para la generaci¢n de valor a¤adido y empleos no agr¡colas",1,No aplica,1,No aplica,2,Acceso a conocimiento,1,No aplica,2,Acceso a mercados y otras oportunidades para la creaci¢n de valor a¤adido,1,No aplica,2,2-Contribuci¢n Indirecta
46,Comisi¢n Nacional de Hidrocarburos,G,Regulaci¢n y supervisi¢n,2,Administraci¢n T‚cnica de Asignaciones y Contratos,7,"Garantizar el acceso a una energ¡a asequible, segura, sostenible y moderna para todos",1,"Para 2030, garantizar el acceso universal a servicios de energ¡a asequibles, confiables y modernos",2,Servicios asequibles,2,Servicios confiables,2,Servicios modernos,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
11,Educaci¢n P£blica,U,Otros Subsidios,82,Programa de Atenci¢n Directa a la Escuela,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",1,"Para 2030, velar por que todas las ni¤as y todos los ni¤os terminen los ciclos de la ense¤anza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados escolares pertinentes y eficaces",2,Educaci¢n gratuita,2,Educaci¢n equitativa,2,Educaci¢n de calidad que genere resultados,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
53,Comisi¢n Federal de Electricidad,E,Prestaci¢n de Servicios P£blicos,562,"Operaci¢n, mantenimiento y recarga de la Nucleoel‚ctrica Laguna Verdeÿ",7,"Garantizar el acceso a una energ¡a asequible, segura, sostenible y moderna para todos",3,"Para 2030, duplicar la tasa mundial de mejora de la eficiencia energ‚tica",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
53,Comisi¢n Federal de Electricidad,F,Promoci¢n y fomento,571,Promoci¢n de medidas para el ahorro y uso eficiente de la energ¡a el‚ctrica,7,"Garantizar el acceso a una energ¡a asequible, segura, sostenible y moderna para todos",3,"Para 2030, duplicar la tasa mundial de mejora de la eficiencia energ‚tica",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
6,Hacienda y Cr‚dito P£blico,E,Prestaci¢n de Servicios P£blicos,3,Administraci¢n de losÿrecursos y valores federales,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
6,Hacienda y Cr‚dito P£blico,F,Promoci¢n y fomento,11,Fomento a la capitalizaci¢n del sector rural y agroindustrial,1,Poner fin a la pobreza en todas sus formas en todo el mundo,4,"Para 2030, garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos derechos a los recursos econ¢micos, as¡ como acceso a los servicios b sicos, la propiedad y el control de las tierras y otros bienes, la herencia, los recursos naturales, las nuevas tecnolog¡as apropiadas y los servicios financieros, incluida la microfinanciaci¢n",2,Acceso a recursos econ¢micos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,Acceso a servicios financieros incluyendo microfinanciamiento,2,2-Contribuci¢n Indirecta
53,Comisi¢n Federal de Electricidad,K,Proyectos de Inversi¢n,28,Estudios de preinversi¢n,7,"Garantizar el acceso a una energ¡a asequible, segura, sostenible y moderna para todos",2,"Para 2030, aumentar sustancialmente el porcentaje de la energ¡a renovable en el conjunto de fuentes de energ¡a",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
6,Hacienda y Cr‚dito P£blico,R,Espec¡ficos,652,Administraci¢n efectiva de los recursos financieros y el refinanciamiento del Instituto para la Protecci¢n al Ahorro Bancario,8,"Promover el crecimiento econ¢mico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",10,"Fortalecer la capacidad de las instituciones financieras nacionales para alentar y ampliar el acceso a los servicios bancarios, financieros y de seguros para todos",2,Acceso a servicios bancarios,2,Acceso a servicios financieros,2,Acceso a seguros,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
11,Educaci¢n P£blica,S,Sujetos a Reglas de Operaci¢n,221,Escuelas de Tiempo Completo,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",1,"Para 2030, velar por que todas las ni¤as y todos los ni¤os terminen los ciclos de la ense¤anza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados escolares pertinentes y eficaces",2,Educaci¢n gratuita,2,Educaci¢n equitativa,2,Educaci¢n de calidad que genere resultados,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
53,Comisi¢n Federal de Electricidad,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
52,Petr¢leos Mexicanos,E,Prestaci¢n de Servicios P£blicos,12,Operaci¢n y mantenimiento de la infraestructura en ecolog¡a,12,Garantizar modalidades de consumo y producci¢n sostenibles.,4,"Para 2020, lograr la gesti¢n ecol¢gicamente racional de los productos qu¡micos y de todos los desechos a lo largo de su ciclo de vida, de conformidad con los marcos internacionales convenidos, y reducir de manera significativa su liberaci¢n a la atm¢sfera, el agua y el suelo a fin de reducir al m¡nimo sus efectos adversos en la salud humana y el medio ambiente.",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
52,Petr¢leos Mexicanos,E,Prestaci¢n de Servicios P£blicos,12,Operaci¢n y mantenimiento de la infraestructura en ecolog¡a,13,Adoptar medidas urgentes para combatir el cambio clim tico y sus efectos,1,Fortalecer la resiliencia y la capacidad de adaptaci¢n a los riesgos relacionados con el clima y los desastres naturales en todos los pa¡ses.,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
52,Petr¢leos Mexicanos,E,Prestaci¢n de Servicios P£blicos,12,Operaci¢n y mantenimiento de la infraestructura en ecolog¡a,13,Adoptar medidas urgentes para combatir el cambio clim tico y sus efectos,2,"Incorporar medidas relativas al cambio clim tico en las pol¡ticas, estrategias y planes nacionales",2,Pol¡ticas,2,Estrategias,2,Planes nacionales,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
